"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"467",136860,"Carlos Beltran","1928","24.2","0.234","0.154","0.268","0.388","0.258","0.256","0.227","108","461","87.3","13.6","2199","88.2","87.72","84","449","18","-0.5","5.98","113","157","124","149","291","323","295"
"466",500208,"Yangervis Solarte","1773","26.3","0.258","0.162","0.261","0.420","0.283","0.268","0.241","119","462","85.3","14.7","2163","88.4","87.66","52","457","9","-0.7","5.95","112","152","114","149","294","317","296"
"465",621439,"Byron Buxton","1991","23.4","0.255","0.162","0.344","0.417","0.281","0.266","0.238","117","458","85.1","12.1","2258","88.3","87.84","119","434","31","-0.5","6.06","103","147","102","142","296","316","285"
"464",456488,"Eduardo Nunez","1721","27.0","0.317","0.150","0.338","0.466","0.330","0.272","0.265","146","461","86.0","6.0","2227","88.6","88.07","41","451","13","-0.5","6.01","107","149","107","145","292","316","288"
"463",457759,"Justin Turner","2030","22.8","0.323","0.209","0.327","0.532","0.354","0.358","0.300","147","455","89.3","18.4","2231","89.4","88.74","41","448","15","-0.7","5.90","106","150","115","146","303","318","296"
"463",578428,"Jose Iglesias","1819","25.5","0.257","0.115","0.288","0.373","0.266","0.257","0.259","118","459","82.3","8.3","2260","88.3","87.95","59","457","6","-0.4","6.08","106","149","105","145","294","311","276"
"459",448801,"Chris Davis","2118","21.7","0.215","0.209","0.303","0.424","0.263","0.286","0.222","98","455","90.0","14.8","2244","88.3","87.51","120","384","75","-0.8","5.86","116","166","137","149","297","327","300"
"458",500871,"Eduardo Escobar","2006","22.8","0.256","0.196","0.281","0.452","0.293","0.315","0.263","116","454","86.4","17.8","2179","88.1","87.58","80","440","18","-0.5","6.06","111","148","110","147","289","314","290"
"458",571697,"Scooter Gennett","1932","23.7","0.298","0.239","0.344","0.537","0.347","0.293","0.250","136","456","86.0","12.9","2199","88.5","88.18","83","427","31","-0.3","6.11","113","146","112","149","289","314","295"
"457",503556,"Marwin Gonzalez","2113","21.6","0.305","0.228","0.346","0.533","0.349","0.281","0.245","138","452","87.4","11.3","2184","88.8","88.42","77","435","22","-0.4","6.05","112","147","113","148","291","322","293"
"450",502143,"Danny Valencia","2000","22.5","0.260","0.158","0.319","0.419","0.280","0.268","0.244","115","442","88.4","9.6","2231","87.7","87.21","98","426","24","-0.5","6.03","107","150","116","145","298","320","291"
"450",475174,"Yonder Alonso","2078","21.7","0.267","0.236","0.303","0.502","0.320","0.322","0.261","120","450","89.2","19.3","2185","88.3","87.81","104","436","14","-0.5","5.96","115","157","124","152","293","321","300"
"446",434158,"Curtis Granderson","2382","18.7","0.214","0.244","0.232","0.458","0.275","0.285","0.223","95","443","87.5","20.4","2190","89.1","88.53","94","417","29","-0.6","6.04","114","156","126","150","293","319","300"
"444",605486,"Cory Spangenberg","1794","24.7","0.265","0.138","0.346","0.404","0.282","0.258","0.236","117","441","84.7","8.7","2207","88.5","87.90","97","413","31","-0.6","5.94","112","147","105","148","286","313","298"
"443",592273,"Brandon Drury","1847","24.0","0.270","0.181","0.324","0.451","0.301","0.291","0.261","119","441","87.8","7.5","2229","88.5","87.96","66","406","37","-0.5","5.94","108","151","113","146","303","321","295"
"443",608336,"Joey Gallo","2242","19.8","0.212","0.332","0.257","0.544","0.307","0.322","0.222","94","443","92.9","23.1","2202","87.4","86.91","143","390","53","-0.5","6.02","117","164","136","152","301","328","303"
"441",502054,"Tommy Pham","2120","20.8","0.312","0.218","0.378","0.530","0.350","0.330","0.287","136","436","89.1","6.6","2207","89.6","89.27","67","391","50","-0.3","6.05","109","150","111","146","303","318","293"
"441",518735,"Yasmani Grandal","1916","23.0","0.247","0.213","0.299","0.460","0.292","0.255","0.212","108","437","88.0","12.4","2150","88.9","88.28","111","422","19","-0.6","5.92","114","157","122","150","299","318","301"
"441",592669,"Hunter Renfroe","1856","23.8","0.234","0.239","0.280","0.473","0.292","0.279","0.225","103","440","87.9","15.9","2302","88.0","87.30","100","401","40","-0.7","5.92","109","152","116","146","302","321","298"
"440",516770,"Starlin Castro","1839","23.9","0.304","0.156","0.353","0.460","0.321","0.290","0.263","133","437","87.5","7.4","2251","87.9","87.20","84","431","9","-0.7","5.96","109","152","115","147","302","322","287"
"438",518692,"Freddie Freeman","1929","22.7","0.310","0.282","0.340","0.592","0.372","0.371","0.291","135","436","89.7","16.1","2169","88.4","87.94","82","425","13","-0.5","6.01","115","164","132","151","301","323","303"
"436",446359,"Zack Cozart","2125","20.5","0.301","0.255","0.317","0.556","0.353","0.282","0.255","130","432","85.8","15.0","2174","89.3","88.91","58","416","20","-0.4","6.12","109","149","112","145","295","314","286"
"435",541650,"Hernan Perez","1567","27.8","0.261","0.156","0.288","0.417","0.283","0.275","0.256","112","429","84.2","9.6","2194","88.8","88.24","66","422","13","-0.6","6.00","108","150","110","146","301","313","287"
"435",461314,"Matt Kemp","1676","26.0","0.279","0.189","0.322","0.468","0.312","0.337","0.286","121","434","88.5","8.5","2174","88.2","87.70","90","426","9","-0.5","5.99","108","151","116","146","303","320","294"
"435",455117,"Martin Maldonado","1777","24.5","0.223","0.148","0.276","0.371","0.249","0.245","0.210","95","426","83.0","10.7","2246","88.2","87.77","91","407","28","-0.4","5.98","108","150","112","146","301","318","289"
"432",502110,"J.D. Martinez","1911","22.6","0.306","0.390","0.332","0.696","0.407","0.404","0.295","131","428","91.0","15.6","2281","87.8","87.32","118","422","10","-0.5","5.93","109","151","116","146","304","326","300"
"432",450314,"Ben Zobrist","1939","22.3","0.237","0.145","0.256","0.382","0.258","0.286","0.261","101","427","86.9","9.3","2157","90.2","89.89","44","405","27","-0.3","6.12","114","148","112","149","290","314","294"
"431",518792,"Jason Heyward","1729","24.9","0.262","0.131","0.288","0.393","0.276","0.291","0.270","112","427","86.5","10.9","2171","90.2","89.94","56","420","11","-0.3","6.09","116","148","113","150","291","316","299"
"430",576397,"Jedd Gyorko","1907","22.5","0.274","0.201","0.315","0.475","0.308","0.285","0.236","116","423","86.5","15.6","2222","88.9","88.49","81","406","24","-0.4","6.03","109","151","115","147","303","318","293"
"426",501896,"David Freese","2076","20.5","0.265","0.109","0.340","0.374","0.270","0.288","0.257","112","422","89.0","3.3","2188","89.3","88.93","86","396","30","-0.4","6.06","110","151","115","147","304","318","290"
"425",446263,"Lucas Duda","2024","21.0","0.217","0.279","0.238","0.496","0.291","0.304","0.238","92","423","90.3","19.2","2199","88.6","88.14","100","390","35","-0.5","6.06","115","166","138","152","295","323","306"
"424",518960,"Jonathan Lucroy","1868","22.7","0.267","0.107","0.289","0.374","0.270","0.267","0.256","112","420","85.0","7.8","2238","89.2","88.86","35","408","16","-0.3","6.07","107","150","114","147","302","320","288"
"424",572365,"Ryan Goins","1707","24.8","0.239","0.121","0.287","0.360","0.250","0.235","0.212","99","414","85.0","8.7","2193","87.9","87.28","68","396","27","-0.6","5.98","111","147","106","147","279","316","300"
"424",435063,"Mike Napoli","2132","19.9","0.195","0.238","0.228","0.432","0.256","0.267","0.200","82","421","88.4","22.6","2215","89.2","88.92","129","390","34","-0.3","6.09","107","151","117","146","303","326","297"
"423",446308,"Matt Wieters","1774","23.8","0.227","0.119","0.266","0.346","0.240","0.255","0.228","95","419","85.7","12.5","2133","88.6","88.21","71","400","23","-0.4","6.11","114","155","120","150","293","316","299"
"421",593934,"Miguel Sano","1974","21.3","0.267","0.245","0.382","0.512","0.323","0.309","0.240","112","420","92.4","13.3","2241","87.6","87.03","147","395","26","-0.6","5.99","107","152","117","146","302","325","297"
"420",547180,"Bryce Harper","1967","21.4","0.321","0.278","0.360","0.600","0.380","0.354","0.294","134","417","90.4","13.7","2139","88.3","87.98","86","407","13","-0.3","6.12","115","150","123","150","300","322","305"
"420",656941,"Kyle Schwarber","2110","19.9","0.212","0.257","0.246","0.469","0.280","0.295","0.224","89","420","88.8","17.9","2178","89.0","88.64","115","385","35","-0.4","6.07","119","162","130","151","294","318","301"
"418",572041,"A.J. Pollock","1739","24.0","0.270","0.208","0.297","0.478","0.312","0.319","0.288","113","418","87.9","8.8","2260","88.7","88.18","52","399","19","-0.5","5.93","108","150","109","146","303","320","295"
"418",571602,"Matt Davidson","1855","22.5","0.220","0.232","0.286","0.453","0.275","0.281","0.214","91","413","88.9","17.6","2283","88.1","87.68","125","378","40","-0.4","6.03","107","150","114","145","299","322","292"
"417",451594,"Dexter Fowler","1972","21.1","0.269","0.228","0.312","0.496","0.314","0.314","0.276","111","413","88.1","13.5","2175","88.9","88.47","76","392","25","-0.4","6.01","115","150","111","150","296","317","296"
"417",621043,"Carlos Correa","1896","22.0","0.322","0.240","0.362","0.562","0.366","0.369","0.316","133","413","90.7","9.7","2244","88.5","88.13","62","387","30","-0.4","6.04","107","149","115","146","298","323","291"
"415",657557,"Paul DeJong","1757","23.6","0.287","0.249","0.353","0.536","0.342","0.316","0.264","119","414","86.1","18.5","2223","88.8","88.58","102","393","22","-0.2","6.04","109","150","113","146","302","317","293"
"415",518626,"Josh Donaldson","2099","19.8","0.271","0.291","0.292","0.562","0.342","0.342","0.264","112","413","90.5","13.7","2251","88.6","88.18","78","382","33","-0.4","6.04","108","152","117","145","302","328","298"
"412",545341,"Randal Grichuk","1692","24.3","0.239","0.237","0.296","0.476","0.294","0.320","0.251","98","410","89.2","16.5","2236","88.3","87.80","109","388","24","-0.5","5.92","108","151","114","146","303","318","295"
"412",542979,"Keon Broxton","1915","21.5","0.222","0.202","0.329","0.424","0.267","0.262","0.217","91","410","86.1","9.2","2229","88.5","87.94","123","360","52","-0.6","5.95","108","150","109","146","302","314","288"
"406",518618,"Derek Dietrich","1834","22.1","0.251","0.177","0.298","0.428","0.281","0.284","0.253","101","402","85.4","16.5","2151","89.1","88.58","69","377","29","-0.5","6.08","114","148","114","150","290","315","297"
"406",456030,"Dustin Pedroia","1843","22.0","0.298","0.100","0.321","0.398","0.294","0.283","0.277","119","400","85.1","10.6","2217","89.1","88.55","36","394","12","-0.5","6.00","109","150","113","146","290","315","287"
"404",624428,"Adam Frazier","1756","23.0","0.280","0.125","0.312","0.405","0.288","0.290","0.280","112","400","85.6","9.0","2158","88.5","88.04","40","387","17","-0.5","5.98","116","148","105","148","285","309","295"
"403",607208,"Trea Turner","1694","23.8","0.291","0.172","0.340","0.463","0.316","0.296","0.269","117","402","88.8","7.2","2172","89.0","88.71","61","384","19","-0.3","6.15","106","150","105","146","299","315","290"
"400",545361,"Mike Trout","2127","18.8","0.311","0.328","0.325","0.639","0.388","0.370","0.293","123","396","88.8","18.6","2233","89.3","88.83","56","366","34","-0.5","5.98","107","151","117","146","309","327","301"
"400",542340,"Jonathan Villar","1765","22.7","0.244","0.134","0.337","0.378","0.262","0.244","0.225","97","397","86.8","1.8","2130","88.7","88.22","103","371","29","-0.5","6.02","110","148","104","147","292","310","291"
"397",572191,"Michael A. Taylor","1630","24.4","0.274","0.218","0.371","0.492","0.318","0.282","0.237","108","394","86.8","12.0","2182","88.2","87.87","106","366","31","-0.3","6.11","107","150","108","146","299","316","294"
"397",467827,"Gerardo Parra","1536","25.8","0.312","0.144","0.347","0.456","0.318","0.296","0.275","121","388","85.0","7.5","2160","88.7","88.46","61","391","6","-0.2","6.05","113","148","107","148","296","320","305"
"391",457727,"Cameron Maybin","1838","21.3","0.231","0.139","0.280","0.370","0.252","0.254","0.238","90","389","86.1","4.5","2233","88.9","88.42","62","359","32","-0.5","5.98","107","149","107","145","300","318","287"
"390",400121,"Victor Martinez","1656","23.6","0.258","0.119","0.284","0.376","0.268","0.307","0.266","100","388","88.5","13.1","2188","88.6","88.32","52","379","11","-0.3","6.06","114","168","127","151","293","322","299"
"390",595978,"Austin Hedges","1536","25.4","0.215","0.184","0.261","0.399","0.254","0.236","0.200","83","386","87.1","16.8","2278","88.7","88.00","109","377","13","-0.7","5.94","108","150","114","145","298","316","292"
"387",572287,"Mike Zunino","1800","21.5","0.251","0.259","0.356","0.510","0.314","0.285","0.219","97","386","90.4","20.6","2249","88.8","88.41","121","348","39","-0.4","6.04","106","150","117","145","297","319","292"
"387",592261,"Delino DeShields","1814","21.3","0.273","0.100","0.367","0.373","0.272","0.223","0.210","101","370","79.3","7.2","2253","89.3","88.98","84","362","25","-0.3","6.09","103","146","103","143","298","311","281"
"386",435522,"Neil Walker","1708","22.6","0.266","0.175","0.299","0.441","0.295","0.292","0.260","102","383","85.6","16.6","2157","88.5","88.00","58","367","19","-0.5","6.06","114","151","116","150","294","316","298"
"385",543257,"Robbie Grossman","1822","21.1","0.247","0.134","0.288","0.381","0.263","0.286","0.269","94","381","85.3","11.0","2157","88.7","88.32","39","345","40","-0.4","6.05","111","149","112","148","289","316","292"
"385",593528,"Jorge Bonifacio","1683","22.9","0.255","0.177","0.324","0.432","0.288","0.302","0.257","98","384","87.6","14.6","2207","88.4","88.17","94","361","24","-0.2","6.06","108","150","114","146","302","321","291"
"383",595281,"Kevin Kiermaier","1666","23.0","0.278","0.175","0.340","0.452","0.306","0.263","0.236","105","378","85.7","7.2","2230","88.8","88.14","70","354","29","-0.7","6.02","109","146","106","148","286","321","297"
"381",628338,"Guillermo Heredia","1585","24.0","0.253","0.090","0.290","0.343","0.254","0.249","0.244","96","379","83.2","9.5","2214","89.2","88.84","42","359","22","-0.4","6.09","104","148","104","145","295","313","281"
"381",460075,"Ryan Braun","1550","24.6","0.271","0.220","0.295","0.491","0.314","0.318","0.272","102","377","89.7","7.6","2187","89.4","88.90","58","363","18","-0.5","6.02","108","150","114","146","305","319","292"
"379",474832,"Brandon Belt","1858","20.4","0.243","0.230","0.288","0.474","0.296","0.327","0.258","92","378","88.0","20.9","2176","88.3","87.72","73","348","31","-0.6","5.99","115","160","127","148","296","323","305"
"379",445055,"Jon Jay","1705","22.2","0.299","0.080","0.374","0.380","0.289","0.279","0.278","112","374","83.7","8.6","2158","88.1","87.75","61","360","19","-0.3","6.03","116","148","107","149","281","307","296"
"379",570256,"Gregory Polanco","1544","24.5","0.251","0.140","0.273","0.392","0.271","0.283","0.262","95","378","86.4","13.1","2176","89.2","88.78","51","370","9","-0.4","6.04","116","150","116","150","296","318","298"
"378",571506,"Justin Bour","1744","21.7","0.291","0.249","0.326","0.540","0.343","0.338","0.276","109","374","89.3","9.7","2176","89.0","88.35","80","363","15","-0.7","6.02","115","162","126","152","302","323","302"
"376",571466,"Tucker Barnhart","1542","24.4","0.272","0.133","0.314","0.405","0.284","0.282","0.266","100","368","85.2","8.9","2116","88.8","88.43","49","357","19","-0.4","6.14","111","148","112","148","288","312","291"
"374",460576,"Carlos Gomez","1595","23.4","0.257","0.208","0.339","0.464","0.297","0.289","0.247","94","366","87.6","15.0","2243","87.9","87.46","104","351","23","-0.4","6.02","106","149","109","146","302","322","293"
"372",407812,"Matt Holliday","1733","21.5","0.234","0.204","0.280","0.439","0.276","0.287","0.232","86","367","90.2","12.1","2233","89.1","88.44","90","348","24","-0.7","5.97","109","152","118","147","305","326","290"
"372",624424,"Michael Conforto","1828","20.4","0.281","0.278","0.332","0.559","0.346","0.340","0.268","104","370","89.1","13.9","2200","88.5","87.99","91","350","22","-0.5","6.06","116","155","126","152","294","320","303"
